Zp,LR,VpVs,MR,Den,Facies
7232.29296875,25.06793404,1.95973861,13.61939049,2.47561693,0.0
7232.49511719,25.12751198,1.96187115,13.59108448,2.47413301,1.0
7228.19921875,25.19866753,1.96557581,13.52452564,2.47196174,0.0
7224.20751953,25.26805496,1.96913767,13.46104431,2.46988964,0.0
7220.36035156,25.33847046,1.97269976,13.39809322,2.46783304,0.0
7216.65820312,25.40991211,1.97626221,13.33567333,2.4657921800000002,0.0
7213.10058594,25.48238182,1.97982502,13.27378464,2.46376729,0.0
7218.87988281,25.56929207,1.98160613,13.2721796,2.46371651,0.0
7224.20166016,25.65032196,1.98328507,13.27020359,2.46365285,1.0
7229.38769531,25.73044777,1.98496628,13.26770115,2.46357131,1.0
7234.43847656,25.80966759,1.98664951,13.26467133,2.46347165,1.0
7239.35400391,25.88798332,1.98833489,13.26111507,2.46335411,1.0
7247.60839844,25.96634293,1.98923934,13.28225708,2.46331453,0.0
7292.27587891,26.05582237,1.98198342,13.56711483,2.46426225,1.0
7336.88378906,26.14468193,1.97472215,13.85181808,2.46519732,1.0
7381.43896484,26.23288155,1.96745265,14.1364336,2.46611929,1.0
7425.94238281,26.32042122,1.96017432,14.42097569,2.46702862,0.0
7470.39404297,26.40730286,1.95288742,14.70544243,2.46792531,0.0
7496.77832031,26.10703468,1.93848872,15.04974842,2.46405983,1.0
7472.67431641,24.77581596,1.90568531,15.5359478,2.44753575,1.0
7448.82617188,23.44701385,1.872908,16.02284622,2.43104267,1.0
7425.23486328,22.120718,1.84015906,16.51040268,2.41458058,1.0
7401.89501953,20.7970562,1.80744338,16.99851036,2.39815307,1.0
7379.26660156,19.5023365,1.77541196,17.4774456,2.38208747,1.0
7392.953125,19.20575905,1.76429915,17.7287693,2.37944698,1.0
7436.56445312,19.73018074,1.77038872,17.79329872,2.38786268,0.0
7480.09277344,20.24710846,1.77629972,17.86096382,2.39619493,0.0
7523.53710938,20.75654221,1.78203225,17.9317627,2.40444374,1.0
7565.88769531,21.24653816,1.78745079,18.00409698,2.41241622,1.0
7608.16259766,21.72932434,1.79269695,18.0794754,2.42030954,1.0
7610.56738281,21.37078094,1.78343856,18.27616692,2.41892362,1.0
7594.18310547,20.62309837,1.76752996,18.52634811,2.4132266,1.0
7577.89550781,19.88407516,1.75182211,18.77292252,2.40760207,1.0
7561.60986328,19.14951897,1.73622632,19.01727295,2.40201831,1.0
7545.42089844,18.42366219,1.72083211,19.25799942,2.39650726,1.0
7529.32910156,17.70650482,1.70563948,19.49510384,2.39106894,1.0
7519.94042969,17.55543327,1.70302391,19.49971581,2.3875773,1.0
7512.62744141,17.59335327,1.70462596,19.42549324,2.38470864,1.0
7505.0234375,17.62860107,1.70619929,19.35041809,2.3817842,1.0
7497.19384766,17.66088295,1.70773053,19.27513695,2.37882876,1.0
7489.13964844,17.6901989,1.70921981,19.1996479,2.37584257,1.0
7480.86328125,17.71658134,1.71066737,19.1239624,2.37282634,1.0
7532.17333984,18.58526611,1.72433412,19.08265305,2.37467265,0.0
7595.02685547,19.62120247,1.74045718,19.04597092,2.37738943,0.0
7657.98779297,20.65773964,1.75658178,19.00979424,2.38012338,0.0
7721.05615234,21.69488144,1.77270794,18.974123,2.38287449,0.0
7784.23193359,22.73262405,1.78883553,18.93895531,2.38564301,0.0
7818.48339844,23.63817978,1.80696738,18.7507019,2.39020777,0.0
7708.51855469,23.90258789,1.83555722,17.79033661,2.40379071,0.0
7598.62158203,24.16776848,1.86415672,16.8300705,2.41739082,0.0
7488.79150391,24.43372154,1.89276576,15.86990452,2.43100786,0.0
7379.02929688,24.70044518,1.92138433,14.90983677,2.44464183,0.0
7269.36083984,24.96784401,1.9500047,13.95011425,2.45828915,0.0
7277.47607422,25.25968552,1.95585036,13.86141968,2.46507692,0.0
7357.0546875,25.5694809,1.94795227,14.29959869,2.4677887,0.0
7436.50634766,25.87798882,1.94004142,14.73747444,2.47048688,0.0
7515.83007812,26.18520927,1.93211782,15.17504692,2.47317147,0.0
7595.02636719,26.49114037,1.92418134,15.61231709,2.47584248,0.0
7674.10107422,26.79584122,1.91623271,16.04929543,2.47850037,0.0
7670.94775391,27.02091599,1.92388511,15.91156197,2.48172355,0.0
7662.12744141,27.24071503,1.93261826,15.73412609,2.4850018,0.0
7653.38574219,27.46076965,1.9413408,15.55716515,2.48829627,0.0
7644.72265625,27.68107796,1.95005274,15.38067818,2.49160647,0.0
7488.15576172,23.75554276,1.86366343,16.15927505,2.35698032,0.0
7478.67285156,24.079813,1.87523913,15.92622471,2.36575937,0.0
7469.35253906,24.40349388,1.88676524,15.69469166,2.37453556,0.0
7460.19580078,24.72658539,1.89824176,15.46467495,2.38330913,0.0
7450.66992188,25.06858826,1.91035759,15.22244358,2.39260793,0.0
7438.06396484,25.37601662,1.9223696,14.97503948,2.40305018,0.0
7410.03173828,25.5214901,1.9341234,14.69596195,2.41900444,0.0
7382.13818359,25.66862106,1.94589484,14.41706181,2.43499446,1.0
7354.38671875,25.81732178,1.95768046,14.13840771,2.45101762,0.0
7326.85742188,25.96715164,1.96944571,13.86081314,2.46702743,1.0
7299.46923828,26.11854553,1.98122513,13.58346176,2.48307037,1.0
7279.1484375,26.07269287,1.98437333,13.45750713,2.49020219,0.0
7265.6953125,25.82790375,1.97888589,13.48233986,2.48838902,1.0
7252.11669922,25.58242035,1.97340655,13.50660801,2.48656416,1.0
7237.65283203,25.32291794,1.9676441,13.53146267,2.48462462,0.0
7223.05957031,25.06269836,1.9618901,13.55573082,2.48267293,0.0
7208.33691406,24.80176353,1.95614481,13.57941246,2.48070884,0.0
7209.33154297,24.81007957,1.95619226,13.58242989,2.47960806,0.0
7210.5078125,24.82280731,1.95635355,13.58456612,2.47851014,0.0
7211.55566406,24.83467293,1.95651615,13.58620262,2.47740507,0.0
7212.48144531,24.84575462,1.95668125,13.58734798,2.47628593,0.0
7213.28955078,24.85610962,1.95684934,13.5880127,2.47515321,0.0
7215.00195312,24.9316864,1.95917201,13.56260014,2.47385788,1.0
7217.56396484,25.05726242,1.96310639,13.51832867,2.47245932,0.0
7220.15625,25.17887497,1.96688807,13.47625446,2.47112846,0.0
7222.88134766,25.30139732,1.97066867,13.43468571,2.46981168,0.0
7225.73974609,25.42482758,1.97444844,13.39362431,2.46850872,0.0
7228.73144531,25.54916763,1.97822714,13.35306931,2.46721983,0.0
7227.16064453,25.59479713,1.98044133,13.31902599,2.46620989,0.0
7225.55664062,25.63695145,1.9825294,13.28647423,2.46524191,1.0
7223.82763672,25.67828751,1.98461998,13.25342846,2.46425724,1.0
7221.97363281,25.71880341,1.98671317,13.21988964,2.46325564,1.0
7219.99462891,25.75849915,1.98880899,13.18585682,2.46223712,1.0
7222.0625,25.79475975,1.98985255,13.18331146,2.46119642,0.0
7267.68945312,25.80392647,1.97990143,13.51449966,2.46005893,1.0
7313.26074219,25.81254196,1.96994579,13.84553337,2.45890999,1.0
7358.78369141,25.82055664,1.9599824,14.1764822,2.45774865,1.0
7404.25927734,25.82796478,1.95001066,14.50736332,2.45657539,0.0
7449.68847656,25.83476639,1.94003046,14.83817577,2.45538974,0.0
7478.56787109,25.54035378,1.92523539,15.19740486,2.4512105,1.0
7460.91015625,24.44797325,1.89829993,15.61215115,2.43919563,1.0
7443.48730469,23.35777664,1.87138724,16.02755547,2.4272089,1.0
7426.29931641,22.26984787,1.84449959,16.44357681,2.41525126,1.0
7409.34082031,21.18431282,1.81764162,16.86010933,2.40332556,1.0
7392.94482422,20.12273407,1.79134762,17.26885414,2.39166951,1.0
7408.15136719,19.69859314,1.7769866,17.59532928,2.38827467,1.0
7449.40039062,19.79675484,1.77238452,17.85551453,2.39165783,0.0
7490.5859375,19.88805771,1.76761854,18.11866379,2.39496613,0.0
7531.70751953,19.97250748,1.76268876,18.38477135,2.39819956,1.0
7571.80859375,20.04809761,1.75770915,18.64767075,2.40128255,1.0
7611.85302734,20.1170578,1.75257039,18.91346741,2.40429401,1.0
7617.60205078,19.88907242,1.74590254,19.07019043,2.40363431,1.0
7607.18896484,19.52901268,1.73871231,19.17156982,2.40131187,1.0
7596.86230469,19.17673874,1.73170269,19.269701,2.39905381,1.0
7586.56103516,18.83028984,1.72483504,19.3651104,2.39684772,1.0
7576.34619141,18.49166298,1.71814859,19.45725632,2.39470625,1.0
7566.21777344,18.16085243,1.71164334,19.54614449,2.39262938,1.0
7550.22558594,18.01344872,1.70999217,19.49931526,2.38891935,1.0
7532.03027344,17.9249115,1.70993257,19.40651321,2.38461375,1.0
7513.46044922,17.83306694,1.70983887,19.31254768,2.38024211,1.0
7494.67822266,17.7387352,1.70971215,19.21823502,2.37584257,1.0
7475.68408203,17.64191437,1.70955241,19.12356949,2.3714149,1.0
7456.47900391,17.54262161,1.70936,19.02856255,2.36695981,1.0
7510.2109375,18.41436577,1.72281778,19.00380707,2.36919355,0.0
7577.71191406,19.47417641,1.73895586,18.98997879,2.37260437,0.0
7645.30615234,20.53455925,1.75509655,18.97656441,2.37603092,0.0
7712.99414062,21.5955162,1.77123988,18.96356201,2.37947297,0.0
7780.77539062,22.65704536,1.78738582,18.95097351,2.38293076,0.0
7819.44140625,23.58975029,1.80563009,18.78202057,2.38819957,0.0
7713.10498047,23.89887047,1.83479977,17.82547951,2.40258574,0.0
7606.83691406,24.20866013,1.8639766,16.86909866,2.41698861,0.0
7500.50585938,24.52040672,1.8932147,15.91120434,2.43148446,0.0
7394.35644531,24.83241463,1.92241025,14.95448494,2.44603205,0.0
7288.87402344,25.14039612,1.95136559,14.00483608,2.46040916,0.0
7294.99658203,25.39624977,1.95653605,13.91914558,2.46642661,0.0
7368.44433594,25.62656593,1.9475168,14.35161877,2.46756029,0.0
7441.6171875,25.8575573,1.93857968,14.78170967,2.46872926,0.0
7514.51513672,26.08922577,1.92972505,15.2094183,2.46993351,0.0
7587.13818359,26.32157516,1.92095268,15.63474464,2.47117329,0.0
7659.49707031,26.55453491,1.91225863,16.05780029,2.47244453,0.0
7658.74121094,26.80594635,1.92012155,15.92539787,2.47714496,0.0
7652.96875,27.05740929,1.92908454,15.7555027,2.482054,0.0
7647.28271484,27.30761528,1.9379915,15.58690071,2.48693204,0.0
7641.68457031,27.55656433,1.94684231,15.41959286,2.49177885,0.0
7456.25976562,23.6907959,1.86756098,15.9538269,2.35625196,0.0
7455.60693359,23.98650742,1.87660646,15.80121231,2.3647902,0.0
7455.97216797,24.2782402,1.88533509,15.65815639,2.37321711,0.0
7457.35449219,24.56599808,1.89374685,15.5246582,2.38153267,0.0
7459.87011719,24.86714363,1.90234172,15.39289284,2.39023685,0.0
7458.24804688,25.14615059,1.91137588,15.24163723,2.40026808,0.0
7431.69580078,25.33934975,1.92411387,14.94889069,2.41721106,0.0
7404.47412109,25.53577805,1.93708074,14.64950752,2.43422651,1.0
7376.609375,25.73522186,1.95026481,14.34379768,2.45130777,0.0
7348.18652344,25.9370842,1.96362674,14.03268528,2.46840429,1.0
7319.12304688,26.14195442,1.97720528,13.71526623,2.48556614,1.0
7296.07324219,26.11548233,1.98146844,13.55913162,2.49310088,0.0
7279.66455078,25.85606766,1.97623897,13.56974602,2.49097586,1.0
7263.45117188,25.59752655,1.9709903,13.5813427,2.488873,1.0
7246.57763672,25.32591057,1.96543384,13.59468651,2.48668122,0.0
7229.90478516,25.05519485,1.95985758,13.60904408,2.48451233,0.0
7213.43408203,24.78538513,1.9542613,13.62441444,2.48236609,0.0
7211.42773438,24.77480888,1.95438397,13.61519623,2.48095131,0.0
7209.62353516,24.76851845,1.95461071,13.60530281,2.4795475,0.0
7207.75488281,24.76156998,1.95483017,13.59527016,2.47814798,0.0
7205.81103516,24.75392342,1.95504332,13.58504391,2.47674561,0.0
7203.79296875,24.74557495,1.95524991,13.57463169,2.47533941,0.0
7204.80615234,24.81194687,1.95741022,13.54876804,2.47401071,1.0
7208.03515625,24.93372917,1.96102738,13.51121616,2.47273612,0.0
7211.02099609,25.04969978,1.96449459,13.47481346,2.47150326,0.0
7213.89257812,25.1645565,1.96795022,13.43814468,2.47026348,0.0
7216.64941406,25.27829742,1.97139418,13.40120888,2.46901655,0.0
7219.29199219,25.39092255,1.97482657,13.36400604,2.46776271,0.0
7217.57763672,25.42148399,1.97648346,13.33643246,2.46673322,0.0
7216.03125,25.45027542,1.97802567,13.31095314,2.46577358,1.0
7214.57519531,25.47924614,1.97955024,13.28603268,2.46482563,1.0
7213.20849609,25.50839615,1.98105717,13.26167107,2.46388936,1.0
7211.93212891,25.53772736,1.98254657,13.23786926,2.46296477,1.0
7214.26220703,25.57289314,1.98338234,13.23756409,2.46223974,0.0
7253.34082031,25.66944695,1.97764957,13.47583485,2.46349835,1.0
7292.26269531,25.76836967,1.97202826,13.71174812,2.46481013,1.0
7331.03320312,25.86960983,1.96651518,13.94536972,2.46617532,1.0
7369.65429688,25.97316933,1.96111035,14.17670441,2.46759391,0.0
7408.12451172,26.07905388,1.95581365,14.40575027,2.46906614,0.0
7435.30810547,25.81438446,1.94252062,14.73714638,2.46550131,1.0
7430.61669922,24.55146408,1.90797186,15.33358192,2.44827247,1.0
7426.18896484,23.2851944,1.87326336,15.93364716,2.43092513,1.0
7422.02539062,22.01565361,1.83839715,16.53731155,2.41346002,1.0
7418.12158203,20.74297523,1.80337811,17.14447212,2.3958807,1.0
7414.54785156,19.49250221,1.76890516,17.74298668,2.37853837,1.0
7431.8515625,19.00938797,1.75232482,18.11449432,2.37310433,1.0
7466.18847656,19.16542244,1.75072682,18.29425812,2.37763405,0.0
7500.34375,19.32206345,1.74918449,18.47235298,2.38218188,0.0
7534.31640625,19.4793148,1.74769795,18.64877701,2.38674808,1.0
7567.31591797,19.63341331,1.74629867,18.81946564,2.39122319,1.0
7600.14794922,19.7881012,1.74495244,18.98860168,2.39571786,1.0
7606.39013672,19.63798332,1.7404983,19.11029243,2.39621735,1.0
7600.25146484,19.34402847,1.73455608,19.21085739,2.39484,1.0
7594.31152344,19.05099678,1.72861433,19.31246567,2.39348912,1.0
7588.53662109,18.75720024,1.72263908,19.41570663,2.39215708,1.0
7582.9609375,18.46432114,1.71666431,19.51999664,2.3908515,1.0
7577.58398438,18.17235756,1.7106899,19.6253376,2.38957214,1.0
7564.68896484,17.98273468,1.70785642,19.6228981,2.38619685,1.0
7549.23095703,17.82652092,1.70606196,19.58445358,2.38210392,1.0
7533.68847656,17.66737556,1.70421314,19.54682732,2.37797999,1.0
7518.20019531,17.50666046,1.70232522,19.51038742,2.37386107,1.0
7502.76660156,17.34437561,1.70039833,19.4751358,2.36974692,1.0
7487.37939453,17.18058205,1.69843435,19.44098473,2.36563754,1.0
7521.02148438,18.24145317,1.72014689,19.16802406,2.37436819,0.0
7563.13476562,19.54302025,1.74669099,18.83928299,2.38565469,0.0
7604.59179688,20.85064888,1.7734977,18.50249863,2.39713478,0.0
7645.39306641,22.16433716,1.80056679,18.1576767,2.40880799,0.0
7685.5390625,23.48408127,1.82789826,17.80481911,2.4206748,0.0
7705.24072266,24.60564995,1.85392475,17.39627266,2.4318831,0.0
7626.43066406,24.73521042,1.87279212,16.73819542,2.43915558,0.0
7548.3046875,24.86066628,1.89141357,16.08735275,2.44625306,0.0
7470.86230469,24.98202133,1.90978897,15.4437418,2.45317578,0.0
7394.10253906,25.09927368,1.92791867,14.80735683,2.45992374,0.0
7318.04003906,25.21238136,1.94579899,14.17832756,2.46649408,0.0
7327.33691406,25.42601013,1.94951236,14.13893986,2.47103429,0.0
7388.05517578,25.70599747,1.94485283,14.45181561,2.47450471,0.0
7448.484375,25.98647881,1.94027352,14.76229477,2.47800159,0.0
7508.62451172,26.26745605,1.93577445,15.07037926,2.48152447,0.0
7568.47607422,26.54893303,1.93135571,15.37606907,2.4850738,0.0
7628.04931641,26.83085251,1.92701352,15.67947102,2.48864603,0.0
7630.41503906,27.01546478,1.93223464,15.60449123,2.49147964,0.0
7628.87255859,27.19223022,1.93807352,15.50427628,2.49423814,0.0
7627.41308594,27.36792946,1.9438628,15.40522861,2.49697328,0.0
7626.03662109,27.54256248,1.9496026,15.30734921,2.49968505,0.0
7367.51025391,23.85615158,1.89116573,15.22476006,2.36220837,0.0
7406.94677734,24.01415062,1.88830829,15.43914413,2.36707497,0.0
7447.50927734,24.1678524,1.88510132,15.6640501,2.37181687,0.0
7489.19824219,24.31725883,1.88154495,15.89947891,2.37643433,0.0
7534.55322266,24.47141838,1.87741947,16.15978813,2.38120389,0.0
7564.32519531,24.64195633,1.877105,16.29594612,2.38825965,0.0
7513.80517578,24.91286469,1.89681125,15.78442574,2.40688777,0.0
7462.56787109,25.18727684,1.91676426,15.26577187,2.42559075,1.0
7410.64404297,25.46497345,1.93695176,14.74032688,2.44436097,0.0
7358.18896484,25.74512482,1.95731366,14.20965385,2.46314383,1.0
7305.04931641,26.02854919,1.97790933,13.67221069,2.48199415,1.0
7272.08544922,26.04617882,1.98529243,13.41910744,2.490556,0.0
7259.94824219,25.79597664,1.97926688,13.456213,2.48879361,1.0
7247.99560547,25.54633904,1.97321343,13.49437714,2.48705077,1.0
7235.60205078,25.28378105,1.96679974,13.53580856,2.48523617,0.0
7223.39794922,25.02179718,1.96035707,13.57833195,2.48344135,0.0
7211.38427734,24.76039124,1.95388567,13.62194729,2.48166704,0.0
7209.81152344,24.74233055,1.95362663,13.61962223,2.48039913,0.0
7208.37011719,24.72817421,1.95347655,13.61629391,2.47913766,0.0
7206.86767578,24.71332359,1.95331645,13.61287594,2.47788,0.0
7205.29638672,24.69769478,1.95314538,13.60935116,2.47661924,0.0
7203.65771484,24.68129158,1.95296335,13.60572529,2.47535515,0.0
7201.796875,24.72221375,1.95492506,13.57188511,2.47390008,1.0
7199.73388672,24.80608177,1.95850217,13.51514912,2.4723022,0.0
7197.65625,24.88620949,1.96194708,13.46017361,2.47076297,0.0
7195.49072266,24.96585655,1.96539676,13.40480518,2.46922135,0.0
7193.23681641,25.04501915,1.96885133,13.3490448,2.46767759,0.0
7190.89453125,25.1237011,1.9723109,13.29289055,2.46613169,0.0
7191.52636719,25.1564312,1.97337008,13.28109837,2.4655869,0.0
7192.10205078,25.18709755,1.97436702,13.26992989,2.46507597,1.0
7192.67431641,25.21771431,1.9753629,13.25876236,2.4645679,1.0
7193.24365234,25.24828148,1.97635794,13.24759674,2.46406269,1.0
7193.80957031,25.27879715,1.9773519,13.23643303,2.46356058,1.0
7197.31738281,25.3267765,1.97821963,13.23800659,2.46352959,0.0
7231.6875,25.55929756,1.97781122,13.37249851,2.46839809,1.0
7266.06347656,25.79249382,1.97742426,13.50667,2.47327471,1.0
7300.44384766,26.02635574,1.97705841,13.6405201,2.47815919,1.0
7334.82910156,26.26088715,1.9767139,13.7740469,2.48305225,0.0
7369.21826172,26.49608994,1.97639096,13.90724754,2.48795366,0.0
7396.34765625,26.25182152,1.9639616,14.22739506,2.48495531,1.0
7402.1015625,24.7181263,1.91933882,15.03685093,2.46063995,1.0
7407.96728516,23.18505859,1.87470317,15.84681797,2.4363091,1.0
7413.9453125,21.65266609,1.83005571,16.65727997,2.41196322,1.0
7420.03417969,20.12098503,1.78539789,17.46821213,2.38760328,1.0
7426.10888672,18.62051773,1.74161971,18.26342964,2.36371469,1.0
7443.44238281,18.10378075,1.72381938,18.65165329,2.35630894,1.0
7469.93847656,18.40046692,1.72754145,18.70223808,2.36255741,0.0
7496.28515625,18.69385147,1.73120809,18.75333595,2.36876369,0.0
7522.48242188,18.98394394,1.73481965,18.80494118,2.374928,1.0
7547.91650391,19.26397705,1.73829198,18.85584068,2.38090563,1.0
7573.21582031,19.54095268,1.74171281,18.90723991,2.38684535,1.0
7580.90771484,19.44582176,1.73874652,19.01249886,2.38814378,1.0
7580.5234375,19.17751884,1.73279548,19.14372826,2.38728952,1.0
7580.40478516,18.91181374,1.72687483,19.27567482,2.38647556,1.0
7580.55322266,18.64720154,1.7209506,19.40909767,2.38569832,1.0
7580.96923828,18.38519096,1.71505666,19.54324722,2.38496184,1.0
7581.65185547,18.1257782,1.70919287,19.67811966,2.3842659,1.0
7574.79296875,17.89272499,1.70483363,19.74285126,2.38147521,1.0
7565.32617188,17.66640663,1.70094275,19.78450775,2.3779614,1.0
7555.79931641,17.4361248,1.69697309,19.82768059,2.37441826,1.0
7546.29931641,17.20386124,1.69295835,19.87203979,2.37087679,1.0
7536.82666016,16.96961212,1.68889868,19.91758347,2.36733675,1.0
7527.37304688,16.73344612,1.68479598,19.96422768,2.36379814,1.0
7531.39599609,18.07181358,1.71868157,19.32599831,2.38222384,0.0
7537.01367188,19.71816635,1.76018143,18.54587936,2.40505719,0.0
7541.86425781,21.37171364,1.80199301,17.75629807,2.42812681,0.0
7545.94775391,23.03244781,1.84411633,16.95726013,2.4514327,0.0
7549.26464844,24.70036507,1.88655126,16.14876938,2.47497439,0.0
7544.89013672,26.06710434,1.92264926,15.43319798,2.49413371,0.0
7505.73242188,25.92759323,1.92644,15.21048164,2.49073029,0.0
7467.41162109,25.78329659,1.92993605,14.99650002,2.48711562,0.0
7429.92724609,25.63421249,1.93313777,14.79124928,2.48328948,0.0
7393.27929688,25.48034859,1.93604529,14.59472466,2.47925234,0.0
7357.46923828,25.32171822,1.93865907,14.40693092,2.4750042,0.0
7371.70800781,25.45418358,1.93959224,14.44713402,2.47618222,0.0
7415.90917969,25.76708031,1.93969941,14.62072277,2.48074841,0.0
7459.76367188,26.07973289,1.93987858,14.7918644,2.48530364,0.0
7503.19384766,26.39279175,1.94017255,14.95968533,2.48984075,0.0
7546.40332031,26.70542717,1.94050515,15.126091,2.49436641,0.0
7589.52441406,27.01685333,1.9408164,15.2924366,2.49888802,0.0
7593.96289062,27.15863037,1.94436824,15.25491619,2.50064731,0.0
7595.77148438,27.28828812,1.94812131,15.20383549,2.50222445,0.0
7597.65380859,27.41763306,1.95184743,15.15346527,2.50381231,0.0
7599.60888672,27.54666328,1.9555465,15.10380554,2.50541139,0.0
7312.14306641,24.12982941,1.91188645,14.6865387,2.37171292,0.0
7385.77783203,24.14426804,1.89803815,15.2284584,2.37322474,0.0
7460.62890625,24.15307236,1.88377845,15.78226376,2.37455559,0.0
7536.69677734,24.15624619,1.86910737,16.3479557,2.37570548,0.0
7618.58300781,24.15407562,1.85313904,16.95969582,2.3767457,0.0
7674.53173828,24.20321083,1.84401774,17.3521347,2.3808012,0.0
7600.12353516,24.52695274,1.8697803,16.63404655,2.40021634,0.0
7524.93017578,24.85543442,1.89584494,15.90768147,2.41976404,1.0
7448.98828125,25.1883831,1.92219615,15.17345524,2.43943405,0.0
7372.52294922,25.52480316,1.94875598,14.43354321,2.45916891,1.0
7295.31103516,25.86567688,1.97560155,13.68579483,2.4790256,1.0
7252.19433594,25.91451263,1.98571312,13.34000301,2.48811793,0.0
7244.19287109,25.66906738,1.97879827,13.40485573,2.48640704,1.0
7236.28173828,25.42397499,1.97187269,13.47018623,2.48470664,1.0
7227.94628906,25.16569328,1.96457326,13.5390358,2.48291421,0.0
7219.62353516,24.9075737,1.95727623,13.60788822,2.48112321,0.0
7211.3125,24.64961815,1.94998133,13.67674446,2.47933316,0.0
7212.63964844,24.64311218,1.94943774,13.68968296,2.47847819,0.0
7213.99023438,24.64056587,1.94903243,13.70081902,2.47762561,0.0
7215.17138672,24.63715935,1.94863784,13.71116447,2.47676229,0.0
7216.19042969,24.63286972,1.94825137,13.72078133,2.47588348,0.0
7217.05419922,24.62770653,1.9478718,13.72971821,2.47498941,0.0
7213.44775391,24.66481018,1.95012009,13.68520737,2.47370219,1.0
7206.58154297,24.73378563,1.95432341,13.60119247,2.47212982,0.0
7199.97070312,24.79980087,1.95835662,13.52050686,2.47061825,0.0
7193.36376953,24.86552238,1.96237898,13.43999767,2.46910834,0.0
7186.76074219,24.93095016,1.96639061,13.35966492,2.46759963,0.0
7180.16064453,24.99608231,1.97039127,13.27950859,2.46609211,0.0
7176.50097656,24.99794769,1.97140598,13.25234985,2.46554899,0.0
7173.03369141,24.99910927,1.97234452,13.2269249,2.46503353,1.0
7169.56445312,24.99978828,1.97326553,13.20172977,2.46451569,1.0
7166.09375,24.99998283,1.97416878,13.17676353,2.46399522,1.0
7162.62109375,24.99969673,1.97505438,13.15202618,2.46347237,1.0
7162.97314453,25.02164268,1.9757663,13.14398479,2.46349621,0.0
7203.31933594,25.28129768,1.97486019,13.30787563,2.46925664,1.0
7243.6640625,25.54099274,1.97395766,13.47171497,2.47501183,1.0
7284.00683594,25.8007164,1.97305799,13.63550854,2.48076248,1.0
7324.34912109,26.06046677,1.97216105,13.79926395,2.48650885,0.0
7364.68994141,26.32024384,1.97126687,13.96298218,2.49225092,0.0
7396.52148438,26.09128571,1.95838404,14.30934238,2.48963952,1.0
7403.27392578,24.54852295,1.91371417,15.1306963,2.46449208,1.0
7410.09179688,23.0069294,1.86906195,15.95194435,2.43934536,1.0
7416.97509766,21.46655083,1.82442856,16.77306557,2.41419983,1.0
7423.92333984,19.9273777,1.77981377,17.5940609,2.38905549,1.0
7430.79492188,18.42003059,1.7361058,18.39856911,2.36441302,1.0
7445.31787109,17.88124466,1.7183001,18.77652168,2.35577011,1.0
7466.18798828,18.14541054,1.7219727,18.800891880000002,2.36040187,0.0
7487.10546875,18.40939331,1.72563577,18.8257103,2.36502981,0.0
7508.07080078,18.67319107,1.72928929,18.85097504,2.36965442,1.0
7528.59326172,18.93066216,1.73284864,18.87608337,2.37416697,1.0
7549.16748047,19.18802071,1.73639965,18.90163422,2.37867785,1.0
7558.62353516,19.148883820000002,1.73451543,18.99227142,2.37996411,1.0
7562.80419922,18.96862411,1.73004293,19.11400986,2.37972236,1.0
7566.99560547,18.78758049,1.72555232,19.23621941,2.37947941,1.0
7571.22021484,18.6047039,1.72101748,19.35960197,2.37923455,1.0
7575.45556641,18.42103958,1.7164644,19.48345566,2.3789885,1.0
7579.70068359,18.23658943,1.71189308,19.60778046,2.3787415,1.0
7574.23681641,18.01148796,1.70754743,19.67905807,2.37620997,1.0
7565.38964844,17.77280807,1.70329261,19.73155594,2.37289476,1.0
7556.38867188,17.53220177,1.69901204,19.78384972,2.36954665,1.0
7547.31103516,17.29175949,1.6947428,19.835491179999998,2.36619496,1.0
7538.15771484,17.05147743,1.69048512,19.88648033,2.36283922,1.0
7528.9296875,16.81135941,1.68623865,19.93682098,2.35948014,1.0
7524.72167969,18.21296883,1.72362638,19.20435524,2.380126,0.0
7521.15625,19.9296627,1.76908231,18.31922531,2.40537834,0.0
7517.55566406,21.64741707,1.8145808,17.43330574,2.43063831,0.0
7513.92041016,23.36623383,1.86012185,16.54659462,2.45590591,0.0
7510.25,25.08610916,1.90570557,15.65909386,2.48118091,0.0
7502.49511719,26.48839951,1.94380081,14.90007687,2.50139785,0.0
7474.3203125,26.33291817,1.94520652,14.76844501,2.49679399,0.0
7446.24804688,26.17825699,1.94661748,14.63716507,2.49221158,0.0
7418.27734375,26.02441406,1.94803357,14.50623798,2.48765039,0.0
7390.40917969,25.8713932,1.94945502,14.3756628,2.48311019,0.0
7362.64941406,25.71917725,1.95087945,14.2454958,2.4785924,0.0
7377.5859375,25.8380928,1.95128906,14.29803658,2.47976875,0.0
7418.53857422,26.12204742,1.95107174,14.46199799,2.48440742,0.0
7459.39404297,26.40482521,1.95083666,14.62581444,2.48904276,0.0
7500.15185547,26.68642426,1.9505837,14.78948593,2.49367523,0.0
7540.81201172,26.96684647,1.95031273,14.953012470000001,2.49830461,0.0
7581.38134766,27.24608231,1.95002222,15.11645031,2.50293016,0.0
7586.13085938,27.35002708,1.95228958,15.10013199,2.5046823,0.0
7588.43945312,27.44154549,1.95471573,15.07180786,2.50624251,0.0
7590.80908203,27.53283882,1.95712066,15.04405594,2.50781202,0.0
7593.23925781,27.6239109,1.95950437,15.01687813,2.50939083,0.0
7316.74560547,24.34699821,1.91824412,14.61219883,2.37844563,0.0
