Well,PHIE,SWE,Reservoir
Demo_Well_2,0.13151,0.71663,JUPITER
Demo_Well_2,0.1409,0.72198,JUPITER
Demo_Well_2,0.13335,0.72028,JUPITER
Demo_Well_2,0.1279,0.71329,JUPITER
Demo_Well_2,0.12902,0.72556,JUPITER
Demo_Well_2,0.13218,0.74396,JUPITER
Demo_Well_2,0.12621,0.78418,JUPITER
Demo_Well_2,0.11837,0.80807,JUPITER
Demo_Well_2,0.12381,0.79467,JUPITER
Demo_Well_2,0.11938,0.80022,JUPITER
Demo_Well_2,0.11424,0.83207,JUPITER
Demo_Well_2,0.11732,0.81576,JUPITER
Demo_Well_2,0.11808,0.83794,JUPITER
Demo_Well_2,0.11166,0.81081,JUPITER
Demo_Well_2,0.11325,0.80796,JUPITER
Demo_Well_2,0.11245,0.83211,JUPITER
Demo_Well_2,0.11238,0.85485,JUPITER
Demo_Well_2,0.1123,0.89112,JUPITER
Demo_Well_2,0.1195,0.88663,JUPITER
Demo_Well_2,0.12065,0.86257,JUPITER
Demo_Well_2,0.11737,0.86673,JUPITER
Demo_Well_2,0.11073,0.84723,JUPITER
Demo_Well_2,0.10467,0.85661,JUPITER
Demo_Well_2,0.10341,0.8128,JUPITER
Demo_Well_2,0.09435,0.82742,JUPITER
Demo_Well_2,0.10124,0.76626,JUPITER
Demo_Well_2,0.10417,0.80202,JUPITER
Demo_Well_2,0.10161,0.83779,JUPITER
Demo_Well_2,0.10201,0.88652,JUPITER
Demo_Well_2,0.10387,0.92395,JUPITER
Demo_Well_2,0.10861,0.93097,JUPITER
Demo_Well_2,0.10363,0.94215,JUPITER
Demo_Well_2,0.10202,0.91588,JUPITER
Demo_Well_2,0.09994,0.87693,JUPITER
Demo_Well_2,0.10365,0.87382,JUPITER
Demo_Well_2,0.11028,0.86032,JUPITER
Demo_Well_2,0.11181,0.85583,JUPITER
Demo_Well_2,0.1066,0.87041,JUPITER
Demo_Well_2,0.09275,0.97064,JUPITER
Demo_Well_2,0.09505,1.0,JUPITER
Demo_Well_2,0.09927,0.99455,JUPITER
Demo_Well_2,0.10742,0.95751,JUPITER
Demo_Well_2,0.11029,0.96447,JUPITER
Demo_Well_2,0.11318,0.95753,JUPITER
Demo_Well_2,0.11629,0.94637,JUPITER
Demo_Well_2,0.12092,0.90998,JUPITER
Demo_Well_2,0.12201,0.91254,JUPITER
Demo_Well_2,0.12535,0.89793,JUPITER
Demo_Well_2,0.12357,0.92825,JUPITER
Demo_Well_2,0.11879,0.93461,JUPITER
Demo_Well_2,0.11023,1.0,JUPITER
Demo_Well_2,0.10197,1.0,JUPITER
Demo_Well_2,0.09029,1.0,JUPITER
Demo_Well_2,0.08705,0.9372,JUPITER
Demo_Well_2,0.0891,0.92411,JUPITER
Demo_Well_2,0.0857,0.92689,JUPITER
Demo_Well_2,0.09866,0.75343,JUPITER
Demo_Well_2,0.10912,0.69905,JUPITER
Demo_Well_2,0.1248,0.67387,JUPITER
Demo_Well_2,0.12866,0.67428,JUPITER
Demo_Well_2,0.13361,0.65429,JUPITER
Demo_Well_2,0.13394,0.60443,JUPITER
Demo_Well_2,0.12407,0.56327,JUPITER
Demo_Well_2,0.11576,0.5479,JUPITER
Demo_Well_2,0.11397,0.53169,JUPITER
Demo_Well_2,0.12725,0.49219,JUPITER
Demo_Well_2,0.13595,0.45584,JUPITER
Demo_Well_2,0.13008,0.4853,JUPITER
Demo_Well_2,0.12591,0.51126,JUPITER
Demo_Well_2,0.13192,0.5679,JUPITER
Demo_Well_2,0.12689,0.55827,JUPITER
Demo_Well_2,0.12194,0.5807,JUPITER
Demo_Well_2,0.12358,0.5664,JUPITER
Demo_Well_2,0.11927,0.57516,JUPITER
Demo_Well_2,0.12001,0.5872,JUPITER
Demo_Well_2,0.10683,0.64462,JUPITER
Demo_Well_2,0.10251,0.68233,JUPITER
Demo_Well_2,0.10308,0.65736,JUPITER
Demo_Well_2,0.10766,0.63377,JUPITER
Demo_Well_2,0.10121,0.61048,JUPITER
Demo_Well_2,0.09997,0.6324,JUPITER
Demo_Well_2,0.10129,0.65503,JUPITER
Demo_Well_2,0.11166,0.69035,JUPITER
Demo_Well_2,0.11866,0.70756,JUPITER
Demo_Well_2,0.11315,0.67453,JUPITER
Demo_Well_2,0.12439,0.65212,JUPITER
Demo_Well_2,0.1242,0.6281,JUPITER
Demo_Well_2,0.12245,0.6258,JUPITER
Demo_Well_2,0.11354,0.61863,JUPITER
Demo_Well_2,0.10098,0.61838,JUPITER
Demo_Well_2,0.09249,0.64432,JUPITER
Demo_Well_2,0.0951,0.62652,JUPITER
Demo_Well_2,0.08965,0.64221,JUPITER
Demo_Well_2,0.09152,0.60996,JUPITER
Demo_Well_2,0.09851,0.6305,JUPITER
Demo_Well_2,0.10431,0.63694,JUPITER
Demo_Well_2,0.10928,0.6274,JUPITER
Demo_Well_2,0.10787,0.63035,JUPITER
Demo_Well_2,0.11412,0.59539,JUPITER
Demo_Well_2,0.13232,0.56386,JUPITER
Demo_Well_2,0.13397,0.55483,JUPITER
Demo_Well_2,0.12678,0.57078,JUPITER
Demo_Well_2,0.12159,0.60491,JUPITER
Demo_Well_2,0.12515,0.62027,JUPITER
Demo_Well_2,0.11991,0.6121,JUPITER
Demo_Well_2,0.10624,0.62182,JUPITER
Demo_Well_2,0.10294,0.61218,JUPITER
Demo_Well_2,0.10615,0.60285,JUPITER
Demo_Well_2,0.10906,0.6059,JUPITER
Demo_Well_2,0.11524,0.57855,JUPITER
Demo_Well_2,0.10498,0.58336,JUPITER
Demo_Well_2,0.10418,0.54745,JUPITER
Demo_Well_2,0.10522,0.56253,JUPITER
Demo_Well_2,0.11263,0.5748,JUPITER
Demo_Well_2,0.11649,0.56348,JUPITER
Demo_Well_2,0.12459,0.56909,JUPITER
Demo_Well_2,0.13658,0.56351,JUPITER
Demo_Well_2,0.15174,0.52835,JUPITER
Demo_Well_2,0.1514,0.50967,JUPITER
Demo_Well_2,0.15222,0.51144,JUPITER
Demo_Well_2,0.14004,0.48024,JUPITER
Demo_Well_2,0.13493,0.464,JUPITER
Demo_Well_2,0.13234,0.47927,JUPITER
Demo_Well_2,0.13846,0.50864,JUPITER
Demo_Well_2,0.13916,0.54242,JUPITER
Demo_Well_2,0.137,0.43982,JUPITER
Demo_Well_2,0.13855,0.30516,JUPITER
Demo_Well_2,0.1352,0.2619,JUPITER
Demo_Well_2,0.12892,0.24131,JUPITER
Demo_Well_2,0.12986,0.26346,JUPITER
Demo_Well_2,0.12078,0.29641,JUPITER
Demo_Well_2,0.109,0.36132,JUPITER
Demo_Well_2,0.09362,0.46966,JUPITER
Demo_Well_2,0.08909,0.77012,JUPITER
Demo_Well_2,0.09288,0.71387,JUPITER
Demo_Well_2,0.09355,0.61874,JUPITER
Demo_Well_2,0.09664,0.59855,JUPITER
Demo_Well_2,0.10545,0.6082,JUPITER
Demo_Well_2,0.11378,0.5712,JUPITER
Demo_Well_2,0.12893,0.53207,JUPITER
Demo_Well_2,0.13835,0.48661,JUPITER
Demo_Well_2,0.1551,0.45869,JUPITER
Demo_Well_2,0.1691,0.41766,JUPITER
Demo_Well_2,0.17882,0.39379,JUPITER
Demo_Well_2,0.183,0.41621,JUPITER
Demo_Well_2,0.18259,0.44832,JUPITER
Demo_Well_2,0.1822,0.48489,JUPITER
Demo_Well_2,0.18509,0.51707,JUPITER
Demo_Well_2,0.1814,0.53477,JUPITER
Demo_Well_2,0.17304,0.54162,JUPITER
Demo_Well_2,0.15364,0.55009,JUPITER
Demo_Well_2,0.12636,0.60637,JUPITER
Demo_Well_2,0.11558,0.67146,JUPITER
Demo_Well_2,0.10031,0.71291,JUPITER
Demo_Well_2,0.11293,1.0,JUPITER
Demo_Well_2,0.13696,0.60226,JUPITER
Demo_Well_2,0.16894,0.54054,JUPITER
Demo_Well_2,0.17941,0.54273,JUPITER
Demo_Well_2,0.16274,0.57758,JUPITER
Demo_Well_2,0.141,0.60469,JUPITER
Demo_Well_2,0.14194,0.60841,JUPITER
Demo_Well_2,0.15435,0.53984,JUPITER
Demo_Well_2,0.15981,0.53052,JUPITER
Demo_Well_2,0.17155,0.55454,JUPITER
Demo_Well_2,0.17035,0.58199,JUPITER
Demo_Well_2,0.1486,0.59702,JUPITER
Demo_Well_2,0.12541,0.66378,JUPITER
Demo_Well_2,0.09891,1.0,JUPITER
Demo_Well_2,0.09434,0.67461,JUPITER
Demo_Well_2,0.10766,0.63368,JUPITER
Demo_Well_2,0.12117,0.5955,JUPITER
Demo_Well_2,0.12413,0.6206,JUPITER
Demo_Well_2,0.12704,0.64579,JUPITER
Demo_Well_2,0.12467,0.67478,JUPITER
Demo_Well_2,0.12004,0.67923,JUPITER
Demo_Well_2,0.11994,0.66446,JUPITER
Demo_Well_2,0.12255,0.63284,JUPITER
Demo_Well_2,0.1222,0.61368,JUPITER
Demo_Well_2,0.1233,0.61279,JUPITER
Demo_Well_2,0.11709,0.59158,JUPITER
Demo_Well_2,0.10974,0.59553,JUPITER
Demo_Well_2,0.1085,0.60247,JUPITER
Demo_Well_2,0.10006,0.61346,JUPITER
Demo_Well_2,0.08995,0.64631,JUPITER
Demo_Well_2,0.08652,0.77993,JUPITER
Demo_Well_2,0.0919,0.76075,JUPITER
Demo_Well_2,0.0972,0.75501,JUPITER
Demo_Well_2,0.10465,0.77632,JUPITER
Demo_Well_2,0.10713,0.77023,JUPITER
Demo_Well_2,0.10541,0.75165,JUPITER
Demo_Well_2,0.10492,0.71726,JUPITER
Demo_Well_2,0.10243,0.71828,JUPITER
Demo_Well_2,0.09689,0.73897,JUPITER
Demo_Well_2,0.1111,0.75168,JUPITER
Demo_Well_2,0.13608,0.68513,JUPITER
Demo_Well_2,0.1223,0.63952,JUPITER
Demo_Well_2,0.14183,0.65208,JUPITER
Demo_Well_2,0.18556,0.60257,JUPITER
Demo_Well_2,0.18205,0.57795,JUPITER
Demo_Well_2,0.15335,0.60262,JUPITER
Demo_Well_2,0.14773,0.57892,JUPITER
Demo_Well_2,0.15303,0.57613,JUPITER
Demo_Well_2,0.16826,0.53508,JUPITER
Demo_Well_2,0.17978,0.53151,JUPITER
Demo_Well_2,0.1858,0.52655,JUPITER
Demo_Well_2,0.16183,0.57203,JUPITER
Demo_Well_2,0.12644,0.52899,JUPITER
Demo_Well_2,0.12932,0.49549,JUPITER
Demo_Well_2,0.16522,0.47891,JUPITER
Demo_Well_2,0.18586,0.50431,JUPITER
Demo_Well_2,0.17887,0.48951,JUPITER
Demo_Well_2,0.16816,0.48767,JUPITER
Demo_Well_2,0.179,0.46931,JUPITER
Demo_Well_2,0.19596,0.44104,JUPITER
Demo_Well_2,0.20763,0.39424,JUPITER
Demo_Well_2,0.21706,0.36568,JUPITER
Demo_Well_2,0.2216,0.38178,JUPITER
Demo_Well_2,0.20785,0.43989,JUPITER
Demo_Well_2,0.15389,0.5086,JUPITER
Demo_Well_2,0.10632,0.53636,JUPITER
Demo_Well_2,0.18848,0.53381,JUPITER
Demo_Well_2,0.20962,0.45237,JUPITER
Demo_Well_2,0.21178,0.44484,JUPITER
Demo_Well_2,0.1844,0.47939,JUPITER
Demo_Well_2,0.13128,0.54919,JUPITER
Demo_Well_2,0.14244,0.52103,JUPITER
Demo_Well_2,0.2059,0.49319,JUPITER
Demo_Well_2,0.21418,0.45842,JUPITER
Demo_Well_2,0.19376,0.46678,JUPITER
Demo_Well_2,0.18114,0.513,JUPITER
Demo_Well_2,0.16761,0.56539,JUPITER
Demo_Well_2,0.15805,0.59586,JUPITER
Demo_Well_2,0.11563,0.62774,JUPITER
Demo_Well_2,0.09498,0.60768,JUPITER
Demo_Well_2,0.12801,0.48936,JUPITER
Demo_Well_2,0.18993,0.42622,JUPITER
Demo_Well_2,0.21498,0.34746,JUPITER
Demo_Well_2,0.22468,0.24327,JUPITER
Demo_Well_2,0.23143,0.18082,JUPITER
Demo_Well_2,0.24175,0.15841,JUPITER
Demo_Well_2,0.23939,0.14533,JUPITER
Demo_Well_2,0.23804,0.16679,JUPITER
Demo_Well_2,0.23482,0.21988,JUPITER
Demo_Well_2,0.23286,0.27407,JUPITER
Demo_Well_2,0.22732,0.32217,JUPITER
Demo_Well_2,0.22109,0.34189,JUPITER
Demo_Well_2,0.21733,0.33687,JUPITER
Demo_Well_2,0.22268,0.33007,JUPITER
Demo_Well_2,0.2235,0.36964,JUPITER
Demo_Well_2,0.20833,0.44731,JUPITER
Demo_Well_2,0.14843,0.53722,JUPITER
Demo_Well_2,0.14871,0.52383,JUPITER
Demo_Well_2,0.17318,0.59335,JUPITER
Demo_Well_2,0.13124,0.65647,JUPITER
Demo_Well_2,0.11116,0.64699,JUPITER
Demo_Well_2,0.15774,0.5378,JUPITER
Demo_Well_2,0.1919,0.37083,JUPITER
Demo_Well_2,0.21315,0.26662,JUPITER
Demo_Well_2,0.2281,0.20397,JUPITER
Demo_Well_2,0.23826,0.19634,JUPITER
Demo_Well_2,0.25062,0.18132,JUPITER
Demo_Well_2,0.25443,0.1583,JUPITER
Demo_Well_2,0.25544,0.12886,JUPITER
Demo_Well_2,0.25462,0.12173,JUPITER
Demo_Well_2,0.24955,0.12946,JUPITER
Demo_Well_2,0.24737,0.1483,JUPITER
Demo_Well_2,0.24049,0.19388,JUPITER
Demo_Well_2,0.22754,0.27227,JUPITER
Demo_Well_2,0.21365,0.32555,JUPITER
Demo_Well_2,0.20554,0.32851,JUPITER
Demo_Well_2,0.21895,0.30283,JUPITER
Demo_Well_2,0.22901,0.24577,JUPITER
Demo_Well_2,0.23911,0.19738,JUPITER
Demo_Well_2,0.2427,0.19207,JUPITER
Demo_Well_2,0.24699,0.2129,JUPITER
Demo_Well_2,0.23082,0.25026,JUPITER
Demo_Well_2,0.22324,0.27251,JUPITER
Demo_Well_2,0.22258,0.26021,JUPITER
Demo_Well_2,0.22865,0.21368,JUPITER
Demo_Well_2,0.23376,0.17521,JUPITER
Demo_Well_2,0.23281,0.14215,JUPITER
Demo_Well_2,0.23467,0.13643,JUPITER
Demo_Well_2,0.23508,0.13729,JUPITER
Demo_Well_2,0.23366,0.13715,JUPITER
Demo_Well_2,0.23495,0.15362,JUPITER
Demo_Well_2,0.23102,0.18689,JUPITER
Demo_Well_2,0.22673,0.22578,JUPITER
Demo_Well_2,0.21747,0.25545,JUPITER
Demo_Well_2,0.21046,0.26956,JUPITER
Demo_Well_2,0.20837,0.26886,JUPITER
Demo_Well_2,0.21437,0.24336,JUPITER
Demo_Well_2,0.21463,0.24125,JUPITER
Demo_Well_2,0.21518,0.24234,JUPITER
Demo_Well_2,0.21027,0.25754,JUPITER
Demo_Well_2,0.20993,0.27646,JUPITER
Demo_Well_2,0.20465,0.29745,JUPITER
Demo_Well_2,0.19664,0.32666,JUPITER
Demo_Well_2,0.19778,0.34664,JUPITER
Demo_Well_2,0.18911,0.36353,JUPITER
Demo_Well_2,0.19085,0.38063,JUPITER
Demo_Well_2,0.18614,0.39822,JUPITER
Demo_Well_2,0.18546,0.40177,JUPITER
Demo_Well_2,0.17456,0.40261,JUPITER
Demo_Well_2,0.17686,0.39968,JUPITER
Demo_Well_2,0.1842,0.43459,JUPITER
Demo_Well_2,0.17677,0.46657,JUPITER
Demo_Well_2,0.14803,0.5149,JUPITER
Demo_Well_2,0.13363,0.50959,JUPITER
Demo_Well_2,0.12958,0.50238,JUPITER
Demo_Well_2,0.14728,0.46412,JUPITER
Demo_Well_2,0.16114,0.46777,JUPITER
Demo_Well_2,0.15529,0.47717,JUPITER
Demo_Well_2,0.14409,0.52362,JUPITER
Demo_Well_2,0.13312,0.53409,JUPITER
Demo_Well_2,0.13401,0.54534,JUPITER
Demo_Well_2,0.13795,0.52995,JUPITER
Demo_Well_2,0.16175,0.49728,JUPITER
Demo_Well_2,0.1768,0.45964,JUPITER
Demo_Well_2,0.18494,0.47357,JUPITER
Demo_Well_2,0.18135,0.49484,JUPITER
Demo_Well_2,0.16484,0.50707,JUPITER
Demo_Well_2,0.14874,0.50477,JUPITER
Demo_Well_2,0.13968,0.4958,JUPITER
Demo_Well_2,0.13924,0.50587,JUPITER
Demo_Well_2,0.13495,0.49859,JUPITER
Demo_Well_2,0.1389,0.52368,JUPITER
Demo_Well_2,0.13506,0.55164,JUPITER
Demo_Well_2,0.14501,0.58213,JUPITER
Demo_Well_2,0.14874,0.60276,JUPITER
Demo_Well_2,0.14425,0.61916,JUPITER
Demo_Well_2,0.12436,0.63786,JUPITER
Demo_Well_2,0.10764,0.69411,JUPITER
Demo_Well_2,0.10234,0.70663,JUPITER
Demo_Well_2,0.09784,0.66493,JUPITER
Demo_Well_2,0.10172,0.66944,JUPITER
Demo_Well_2,0.11112,0.67137,JUPITER
Demo_Well_2,0.12167,0.6815,JUPITER
Demo_Well_2,0.11553,0.6908,JUPITER
Demo_Well_2,0.09866,0.71751,JUPITER
Demo_Well_2,0.09186,1.0,JUPITER
Demo_Well_2,0.09796,1.0,JUPITER
Demo_Well_2,0.09851,0.63371,JUPITER
Demo_Well_2,0.1052,0.62736,JUPITER
Demo_Well_2,0.12151,0.64867,JUPITER
Demo_Well_2,0.1166,0.6939,JUPITER
Demo_Well_2,0.10837,0.74108,JUPITER
Demo_Well_2,0.10423,0.50934,JUPITER
Demo_Well_2,0.13348,0.5169,JUPITER
Demo_Well_2,0.1516,0.57151,JUPITER
Demo_Well_2,0.16136,0.56558,JUPITER
Demo_Well_2,0.16569,0.54835,JUPITER
Demo_Well_2,0.17144,0.52999,JUPITER
Demo_Well_2,0.1874,0.52109,JUPITER
Demo_Well_2,0.19035,0.50798,JUPITER
Demo_Well_2,0.18193,0.5127,JUPITER
Demo_Well_2,0.17491,0.495,JUPITER
Demo_Well_2,0.16512,0.52432,JUPITER
Demo_Well_2,0.1634,0.51873,JUPITER
Demo_Well_2,0.15868,0.50966,JUPITER
Demo_Well_2,0.13817,0.54426,JUPITER
Demo_Well_2,0.12773,0.5651,JUPITER
Demo_Well_2,0.12199,0.59681,JUPITER
Demo_Well_2,0.12489,0.62457,JUPITER
Demo_Well_2,0.12818,0.61618,JUPITER
Demo_Well_2,0.14088,0.59322,JUPITER
Demo_Well_2,0.15572,0.59232,JUPITER
Demo_Well_2,0.16733,0.54916,JUPITER
Demo_Well_2,0.16999,0.54955,JUPITER
Demo_Well_2,0.14814,0.55112,JUPITER
Demo_Well_2,0.12085,0.59896,JUPITER
Demo_Well_2,0.1067,0.62409,JUPITER
Demo_Well_2,0.11222,0.57675,JUPITER
Demo_Well_2,0.11353,0.59043,JUPITER
Demo_Well_2,0.12234,0.60318,JUPITER
Demo_Well_2,0.12633,0.60765,JUPITER
Demo_Well_2,0.13348,0.62225,JUPITER
Demo_Well_2,0.14973,0.60935,JUPITER
Demo_Well_2,0.1489,0.61464,JUPITER
Demo_Well_2,0.14411,0.59461,JUPITER
Demo_Well_2,0.14905,0.53262,JUPITER
Demo_Well_2,0.1649,0.52515,JUPITER
Demo_Well_2,0.18077,0.50744,JUPITER
Demo_Well_2,0.17595,0.56941,JUPITER
Demo_Well_2,0.15382,0.60021,JUPITER
Demo_Well_2,0.13159,0.64688,JUPITER
Demo_Well_2,0.12016,0.621,JUPITER
Demo_Well_2,0.12545,0.5815,JUPITER
Demo_Well_2,0.12539,0.6118,JUPITER
Demo_Well_2,0.11153,0.61431,JUPITER
Demo_Well_2,0.10526,0.61417,JUPITER
Demo_Well_2,0.11808,0.56478,JUPITER
Demo_Well_2,0.12214,0.59582,JUPITER
Demo_Well_2,0.12764,0.57648,JUPITER
Demo_Well_2,0.14173,0.60078,JUPITER
Demo_Well_2,0.16618,0.5588,JUPITER
Demo_Well_2,0.17814,0.58191,JUPITER
Demo_Well_2,0.17497,0.57651,JUPITER
Demo_Well_2,0.1729,0.58859,JUPITER
Demo_Well_2,0.16638,0.56584,JUPITER
Demo_Well_2,0.15889,0.55234,JUPITER
Demo_Well_2,0.12769,0.53571,JUPITER
Demo_Well_2,0.10859,0.62747,JUPITER
Demo_Well_2,0.09376,0.74302,JUPITER
Demo_Well_2,0.09021,0.78254,JUPITER
Demo_Well_2,0.09703,0.79609,JUPITER
Demo_Well_2,0.09906,0.76513,JUPITER
Demo_Well_2,0.10187,0.75275,JUPITER
Demo_Well_2,0.1091,0.78816,JUPITER
Demo_Well_2,0.12402,0.72443,JUPITER
Demo_Well_2,0.12941,0.66552,JUPITER
Demo_Well_2,0.13185,0.57545,JUPITER
Demo_Well_2,0.13839,0.559,JUPITER
Demo_Well_2,0.16314,0.5813,JUPITER
Demo_Well_2,0.18108,0.55222,JUPITER
Demo_Well_2,0.18647,0.57493,JUPITER
Demo_Well_2,0.19397,0.54176,JUPITER
Demo_Well_2,0.1952,0.5191,JUPITER
Demo_Well_2,0.21131,0.48005,JUPITER
Demo_Well_2,0.21322,0.48509,JUPITER
Demo_Well_2,0.18838,0.54159,JUPITER
Demo_Well_2,0.14503,0.65169,JUPITER
Demo_Well_2,0.11335,0.75236,JUPITER
Demo_Well_2,0.11699,0.82085,JUPITER
Demo_Well_2,0.11707,0.83199,JUPITER
Demo_Well_2,0.11203,0.88624,JUPITER
Demo_Well_2,0.14074,0.77146,JUPITER
Demo_Well_2,0.18706,0.68521,JUPITER
Demo_Well_2,0.20259,0.62957,JUPITER
Demo_Well_2,0.20305,0.60844,JUPITER
Demo_Well_2,0.20791,0.57497,JUPITER
Demo_Well_2,0.21173,0.53657,JUPITER
Demo_Well_2,0.20938,0.52128,JUPITER
Demo_Well_2,0.20075,0.52972,JUPITER
Demo_Well_2,0.1963,0.52799,JUPITER
Demo_Well_2,0.19525,0.53102,JUPITER
Demo_Well_2,0.19676,0.52309,JUPITER
Demo_Well_2,0.19816,0.50743,JUPITER
Demo_Well_2,0.20845,0.5004,JUPITER
Demo_Well_2,0.20502,0.52966,JUPITER
Demo_Well_2,0.19789,0.55004,JUPITER
Demo_Well_2,0.19472,0.57942,JUPITER
Demo_Well_2,0.18837,0.59783,JUPITER
Demo_Well_2,0.18779,0.59956,JUPITER
Demo_Well_2,0.16674,0.67,JUPITER
Demo_Well_2,0.11757,0.80072,JUPITER
Demo_Well_2,0.12147,0.77095,JUPITER
Demo_Well_2,0.14097,0.69631,JUPITER
Demo_Well_2,0.16693,0.64268,JUPITER
Demo_Well_2,0.19628,0.62235,JUPITER
Demo_Well_2,0.20994,0.59292,JUPITER
Demo_Well_2,0.20232,0.60592,JUPITER
Demo_Well_2,0.18798,0.62998,JUPITER
Demo_Well_2,0.17687,0.63658,JUPITER
Demo_Well_2,0.16287,0.66059,JUPITER
Demo_Well_2,0.16251,0.68109,JUPITER
Demo_Well_2,0.18236,0.64004,JUPITER
Demo_Well_2,0.19981,0.60203,JUPITER
Demo_Well_2,0.20924,0.58725,JUPITER
Demo_Well_2,0.21369,0.61331,JUPITER
Demo_Well_2,0.20858,0.64498,JUPITER
Demo_Well_2,0.20051,0.66759,JUPITER
Demo_Well_2,0.16416,0.77324,JUPITER
Demo_Well_2,0.12358,0.84926,JUPITER
Demo_Well_2,0.08775,1.0,JUPITER
Demo_Well_2,0.08902,1.0,JUPITER
Demo_Well_2,0.08788,1.0,JUPITER
Demo_Well_2,0.0911,1.0,JUPITER
Demo_Well_2,0.10137,1.0,JUPITER
Demo_Well_2,0.09145,1.0,JUPITER
Demo_Well_2,0.09784,1.0,JUPITER
Demo_Well_2,0.09409,1.0,JUPITER
Demo_Well_2,0.08971,1.0,JUPITER
Demo_Well_2,0.10786,1.0,JUPITER
Demo_Well_2,0.10597,1.0,JUPITER
Demo_Well_2,0.09533,1.0,JUPITER
Demo_Well_2,0.09187,1.0,JUPITER
Demo_Well_7,0.08892,0.05865,JUPITER
Demo_Well_7,0.08885,0.19883,JUPITER
Demo_Well_7,0.0963,0.13069,JUPITER
Demo_Well_7,0.10784,0.14401,JUPITER
Demo_Well_7,0.10758,0.18952,JUPITER
Demo_Well_7,0.09024,0.23522,JUPITER
Demo_Well_7,0.09859,0.26197,JUPITER
Demo_Well_7,0.09989,0.16774,JUPITER
Demo_Well_7,0.09476,0.13993,JUPITER
Demo_Well_7,0.09156,0.13249,JUPITER
Demo_Well_7,0.08891,0.12747,JUPITER
Demo_Well_8,0.1424,0.89605,JUPITER
Demo_Well_8,0.1368,0.96354,JUPITER
Demo_Well_8,0.13847,0.98378,JUPITER
Demo_Well_8,0.1468,0.94727,JUPITER
Demo_Well_8,0.15689,0.87599,JUPITER
Demo_Well_8,0.15882,0.84107,JUPITER
Demo_Well_8,0.1517,0.81911,JUPITER
Demo_Well_8,0.13771,0.78987,JUPITER
Demo_Well_8,0.13455,0.91707,JUPITER
Demo_Well_8,0.13387,0.90121,JUPITER
Demo_Well_8,0.13408,0.65979,JUPITER
Demo_Well_8,0.14499,0.52981,JUPITER
Demo_Well_8,0.15601,0.45584,JUPITER
Demo_Well_8,0.16149,0.41631,JUPITER
Demo_Well_8,0.16292,0.38129,JUPITER
Demo_Well_8,0.17057,0.36172,JUPITER
Demo_Well_8,0.17724,0.35006,JUPITER
Demo_Well_8,0.17702,0.37065,JUPITER
Demo_Well_8,0.1646,0.37601,JUPITER
Demo_Well_8,0.14849,0.41358,JUPITER
Demo_Well_8,0.13852,0.43903,JUPITER
Demo_Well_8,0.13205,0.44635,JUPITER
Demo_Well_8,0.12974,0.44185,JUPITER
Demo_Well_8,0.12301,0.45787,JUPITER
Demo_Well_8,0.11654,0.4794,JUPITER
Demo_Well_8,0.11514,0.47485,JUPITER
Demo_Well_8,0.11146,0.45879,JUPITER
Demo_Well_8,0.10124,0.43164,JUPITER
Demo_Well_8,0.09724,0.42529,JUPITER
Demo_Well_8,0.1106,0.46366,JUPITER
Demo_Well_8,0.12045,0.42594,JUPITER
Demo_Well_8,0.13826,0.3662,JUPITER
Demo_Well_8,0.14399,0.34221,JUPITER
Demo_Well_8,0.14889,0.32069,JUPITER
Demo_Well_8,0.15797,0.30085,JUPITER
Demo_Well_8,0.147,0.32801,JUPITER
Demo_Well_8,0.1381,0.35057,JUPITER
Demo_Well_8,0.13746,0.35685,JUPITER
Demo_Well_8,0.13887,0.37208,JUPITER
Demo_Well_8,0.13403,0.39026,JUPITER
Demo_Well_8,0.13217,0.3808,JUPITER
Demo_Well_8,0.13473,0.35636,JUPITER
Demo_Well_8,0.14196,0.34427,JUPITER
Demo_Well_8,0.14117,0.35665,JUPITER
Demo_Well_8,0.12096,0.31131,JUPITER
Demo_Well_8,0.10892,0.31883,JUPITER
Demo_Well_8,0.10274,0.35514,JUPITER
Demo_Well_8,0.09114,0.35345,JUPITER
Demo_Well_8,0.08791,0.34842,JUPITER
Demo_Well_8,0.09247,0.37012,JUPITER
Demo_Well_8,0.09598,0.37447,JUPITER
Demo_Well_8,0.09516,0.42459,JUPITER
Demo_Well_8,0.09721,0.457,JUPITER
Demo_Well_8,0.10257,0.46532,JUPITER
Demo_Well_8,0.10818,0.45504,JUPITER
Demo_Well_8,0.11308,0.46419,JUPITER
Demo_Well_8,0.11905,0.49446,JUPITER
Demo_Well_8,0.12301,0.52746,JUPITER
Demo_Well_8,0.11983,0.58479,JUPITER
Demo_Well_8,0.11347,0.68409,JUPITER
Demo_Well_8,0.10112,0.81931,JUPITER
Demo_Well_8,0.09152,1.0,JUPITER
Demo_Well_8,0.08551,1.0,JUPITER
Demo_Well_8,0.09799,1.0,JUPITER
Demo_Well_8,0.11373,1.0,JUPITER
Demo_Well_8,0.1323,1.0,JUPITER
Demo_Well_8,0.13238,0.96469,JUPITER
Demo_Well_8,0.12524,0.94719,JUPITER
Demo_Well_8,0.10583,1.0,JUPITER
Demo_Well_8,0.12422,0.98929,JUPITER
Demo_Well_8,0.1299,0.96709,JUPITER
Demo_Well_8,0.13245,0.96794,JUPITER
Demo_Well_8,0.12646,1.0,JUPITER
